Route,SUB,Direction,StopOrder,StopID,PercentDone
66X_IB_extra,66X_97,IB,31,315,65.71
66X_IB_extra,66X_97,IB,32,336,72.68
66X_IB_extra,66X_97,IB,33,406,79.43
66X_IB_extra,66X_97,IB,34,747,81.68
66X_IB_extra,66X_97,IB,35,748,83.3
66X_IB_extra,66X_97,IB,36,749,84.27
66X_IB_extra,66X_97,IB,37,750,85.88
66X_IB_extra,66X_97,IB,38,751,86.45
66X_IB_extra,66X_97,IB,39,752,87.96
66X_IB_extra,66X_97,IB,40,753,89.34
66X_IB_extra,66X_97,IB,41,754,89.91
66X_IB_extra,66X_97,IB,42,755,90.62
66X_IB_extra,66X_97,IB,43,756,91.83
66X_IB_extra,66X_97,IB,44,757,92.42
66X_IB_extra,66X_97,IB,45,758,92.96
66X_IB_extra,66X_97,IB,46,759,94.01
66X_IB_extra,66X_97,IB,47,760,94.9
66X_IB_extra,66X_97,IB,48,761,95.32
66X_IB_extra,66X_97,IB,49,762,95.67
66X_IB_extra,66X_97,IB,50,763,96.84
66X_IB_extra,66X_97,IB,51,4952,100.0
66_IB_extra,66_13,IB,1,3980,0.0
66_IB_extra,66_13,IB,2,6089,1.36
66_IB_extra,66_13,IB,3,3981,5.95
66_IB_extra,66_13,IB,4,3982,8.8
66_IB_extra,66_13,IB,5,3983,13.11
66_IB_extra,66_13,IB,6,3985,15.92
66_IB_extra,66_13,IB,7,3986,16.27
66_IB_extra,66_13,IB,8,3987,18.82
66_IB_extra,66_13,IB,9,3989,20.03
66_IB_extra,66_13,IB,10,3990,21.76
66_IB_extra,66_13,IB,11,3991,23.87
66_IB_extra,66_13,IB,12,3998,26.96
66_IB_extra,66_13,IB,13,3999,28.91
66_IB_extra,66_13,IB,14,4000,29.69
66_IB_extra,66_13,IB,15,4001,30.78
66_IB_extra,66_13,IB,16,3949,32.84
66_IB_extra,66_13,IB,17,3950,33.98
66_IB_extra,66_13,IB,18,3372,36.08
66_IB_extra,66_13,IB,19,3373,37.78
66_IB_extra,66_13,IB,20,3374,39.06
66_IB_extra,66_13,IB,21,2233,40.18
66_IB_extra,66_13,IB,22,2232,40.97
66_IB_extra,66_13,IB,23,2234,42.1
66_IB_extra,66_13,IB,24,2235,43.23
66_IB_extra,66_13,IB,25,2236,44.4
66_IB_extra,66_13,IB,26,2237,44.79
66_IB_extra,66_13,IB,27,2238,45.25
66_IB_extra,66_13,IB,28,5056,45.62
66_IB_extra,66_13,IB,29,2239,47.97
66_IB_extra,66_13,IB,30,2241,51.93
66_IB_extra,66_13,IB,31,2242,53.28
66_IB_extra,66_13,IB,32,2243,55.86
66_IB_extra,66_13,IB,33,2244,56.89
66_IB_extra,66_13,IB,34,2245,57.73
66_IB_extra,66_13,IB,35,2246,59.49
66_IB_extra,66_13,IB,36,2247,61.64
66_IB_extra,66_13,IB,37,2248,62.77
66_IB_extra,66_13,IB,38,2249,63.42
66_IB_extra,66_13,IB,39,2250,64.11
66_IB_extra,66_13,IB,40,2251,64.67
66_IB_extra,66_13,IB,41,1472,66.17
66_IB_extra,66_13,IB,42,4408,67.25
66_IB_extra,66_13,IB,43,1473,67.75
66_IB_extra,66_13,IB,44,1474,69.65
66_IB_extra,66_13,IB,45,1476,71.93
66_IB_extra,66_13,IB,46,7453,74.17
66_IB_extra,66_13,IB,47,1478,76.84
66_IB_extra,66_13,IB,48,1479,78.83
66_IB_extra,66_13,IB,49,315,82.29
66_IB_extra,66_13,IB,50,347,86.52
66_IB_extra,66_13,IB,51,406,93.1
66_IB_extra,66_13,IB,52,2810,98.5
66_IB_extra,66_13,IB,53,7387,100.0
66_OB_extra,66_11,OB,1,7391,0.0
66_OB_extra,66_11,OB,2,493,2.85
66_OB_extra,66_11,OB,3,494,4.77
66_OB_extra,66_11,OB,4,495,7.14
66_OB_extra,66_11,OB,5,400,8.67
66_OB_extra,66_11,OB,6,346,10.36
66_OB_extra,66_11,OB,7,317,14.86
66_OB_extra,66_11,OB,8,312,19.66
66_OB_extra,66_11,OB,9,1444,22.48
66_OB_extra,66_11,OB,10,1445,24.4
66_OB_extra,66_11,OB,11,7078,29.3
66_OB_extra,66_11,OB,12,1449,31.26
66_OB_extra,66_11,OB,13,1450,32.03
66_OB_extra,66_11,OB,14,1451,32.65
66_OB_extra,66_11,OB,15,2191,34.28
66_OB_extra,66_11,OB,16,2192,35.2
66_OB_extra,66_11,OB,17,2193,36.06
66_OB_extra,66_11,OB,18,2194,36.58
66_OB_extra,66_11,OB,19,2195,37.55
66_OB_extra,66_11,OB,20,2196,38.31
66_OB_extra,66_11,OB,21,2197,40.26
66_OB_extra,66_11,OB,22,2198,41.48
66_OB_extra,66_11,OB,23,2200,42.41
66_OB_extra,66_11,OB,24,2201,45.44
66_OB_extra,66_11,OB,25,7239,46.66
66_OB_extra,66_11,OB,26,4401,47.48
66_OB_extra,66_11,OB,27,2213,50.7
66_OB_extra,66_11,OB,28,2214,52.46
66_OB_extra,66_11,OB,29,2215,53.78
66_OB_extra,66_11,OB,30,2216,54.68
66_OB_extra,66_11,OB,31,4599,56.13
66_OB_extra,66_11,OB,32,2217,57.95
66_OB_extra,66_11,OB,33,2218,59.11
66_OB_extra,66_11,OB,34,2219,60.01
66_OB_extra,66_11,OB,35,3365,60.64
66_OB_extra,66_11,OB,36,3366,61.38
66_OB_extra,66_11,OB,37,3367,63.04
66_OB_extra,66_11,OB,38,3886,65.14
66_OB_extra,66_11,OB,39,3887,65.97
66_OB_extra,66_11,OB,40,3888,66.93
66_OB_extra,66_11,OB,41,7186,68.6
66_OB_extra,66_11,OB,42,7187,69.09
66_OB_extra,66_11,OB,43,3954,71.47
66_OB_extra,66_11,OB,44,3955,72.09
66_OB_extra,66_11,OB,45,3956,72.36
66_OB_extra,66_11,OB,46,3957,73.37
66_OB_extra,66_11,OB,47,3958,75.02
66_OB_extra,66_11,OB,48,3959,76.26
66_OB_extra,66_11,OB,49,3960,77.42
66_OB_extra,66_11,OB,50,3961,78.5
66_OB_extra,66_11,OB,51,3962,79.63
66_OB_extra,66_11,OB,52,3963,81.17
66_OB_extra,66_11,OB,53,3964,82.87
66_OB_extra,66_11,OB,54,3965,83.9
66_OB_extra,66_11,OB,55,3968,86.49
66_OB_extra,66_11,OB,56,3966,90.49
66_OB_extra,66_11,OB,57,5113,93.46
66_OB_extra,66_11,OB,58,3918,98.17
66_OB_extra,66_11,OB,59,5114,100.0
67X_IB_extra,67X_41,IB,1,3921,0.0
67X_IB_extra,67X_41,IB,2,3922,2.03
67X_IB_extra,67X_41,IB,3,3923,2.93
67X_IB_extra,67X_41,IB,4,7079,4.35
67X_IB_extra,67X_41,IB,5,7080,6.07
67X_IB_extra,67X_41,IB,6,7081,7.05
67X_IB_extra,67X_41,IB,7,7565,8.24
67X_IB_extra,67X_41,IB,8,7082,10.33
67X_IB_extra,67X_41,IB,9,7083,12.04
67X_IB_extra,67X_41,IB,10,7084,16.62
67X_IB_extra,67X_41,IB,11,7108,17.93
67X_IB_extra,67X_41,IB,12,3935,19.71
67X_IB_extra,67X_41,IB,13,3936,21.06
67X_IB_extra,67X_41,IB,14,3938,21.85
67X_IB_extra,67X_41,IB,15,3939,22.8
67X_IB_extra,67X_41,IB,16,3940,23.27
67X_IB_extra,67X_41,IB,17,3941,23.45
67X_IB_extra,67X_41,IB,18,3943,23.88
67X_IB_extra,67X_41,IB,19,3944,24.35
67X_IB_extra,67X_41,IB,20,3945,25.3
67X_IB_extra,67X_41,IB,21,3946,25.9
67X_IB_extra,67X_41,IB,22,4001,27.62
67X_IB_extra,67X_41,IB,23,7193,29.1
67X_IB_extra,67X_41,IB,24,7049,30.87
67X_IB_extra,67X_41,IB,25,2236,34.6
67X_IB_extra,67X_41,IB,26,2239,36.93
67X_IB_extra,67X_41,IB,27,2241,41.56
67X_IB_extra,67X_41,IB,28,2242,42.51
67X_IB_extra,67X_41,IB,29,7435,47.57
67X_IB_extra,67X_41,IB,30,2722,48.19
67X_IB_extra,67X_41,IB,31,4413,51.4
67X_IB_extra,67X_41,IB,32,1476,54.25
67X_IB_extra,67X_41,IB,33,7453,56.41
67X_IB_extra,67X_41,IB,34,1478,59.65
67X_IB_extra,67X_41,IB,35,1479,61.99
67X_IB_extra,67X_41,IB,36,315,64.5
67X_IB_extra,67X_41,IB,37,336,69.49
67X_IB_extra,67X_41,IB,38,406,76.16
67X_IB_extra,67X_41,IB,39,747,78.68
67X_IB_extra,67X_41,IB,40,748,80.53
67X_IB_extra,67X_41,IB,41,749,82.14
67X_IB_extra,67X_41,IB,42,750,83.51
67X_IB_extra,67X_41,IB,43,751,84.27
67X_IB_extra,67X_41,IB,44,752,85.95
67X_IB_extra,67X_41,IB,45,753,87.49
67X_IB_extra,67X_41,IB,46,754,88.04
67X_IB_extra,67X_41,IB,47,755,88.71
67X_IB_extra,67X_41,IB,48,756,89.92
67X_IB_extra,67X_41,IB,49,757,90.6
67X_IB_extra,67X_41,IB,50,758,91.27
67X_IB_extra,67X_41,IB,51,759,92.37
67X_IB_extra,67X_41,IB,52,760,93.51
67X_IB_extra,67X_41,IB,53,761,93.98
67X_IB_extra,67X_41,IB,54,762,94.41
67X_IB_extra,67X_41,IB,55,763,96.02
67X_IB_extra,67X_41,IB,56,4952,100.0
68_IB_extra,68_82,IB,1,6185,0.0
68_IB_extra,68_82,IB,2,6186,1.58
68_IB_extra,68_82,IB,3,6216,3.26
68_IB_extra,68_82,IB,4,3400,4.33
68_IB_extra,68_82,IB,5,3401,5.82
68_IB_extra,68_82,IB,6,3402,6.95
68_IB_extra,68_82,IB,7,3403,7.67
68_IB_extra,68_82,IB,8,3404,8.3
68_IB_extra,68_82,IB,9,3405,9.0
68_IB_extra,68_82,IB,10,3406,9.49
68_IB_extra,68_82,IB,11,3410,9.9
68_IB_extra,68_82,IB,12,3407,10.73
68_IB_extra,68_82,IB,13,3408,10.92
68_IB_extra,68_82,IB,14,3409,12.4
68_IB_extra,68_82,IB,15,4558,13.43
68_IB_extra,68_82,IB,16,3411,13.9
68_IB_extra,68_82,IB,17,3412,14.77
68_IB_extra,68_82,IB,18,3413,15.01
68_IB_extra,68_82,IB,19,3414,16.86
68_IB_extra,68_82,IB,20,3415,17.68
68_IB_extra,68_82,IB,21,3416,18.08
68_IB_extra,68_82,IB,22,3417,19.1
68_IB_extra,68_82,IB,23,3418,20.99
68_IB_extra,68_82,IB,24,3419,21.4
68_IB_extra,68_82,IB,25,3420,23.07
68_IB_extra,68_82,IB,26,3421,24.0
68_IB_extra,68_82,IB,27,3422,25.02
68_IB_extra,68_82,IB,28,3423,25.9
68_IB_extra,68_82,IB,29,2156,27.88
68_IB_extra,68_82,IB,30,6014,28.68
68_IB_extra,68_82,IB,31,2158,30.77
68_IB_extra,68_82,IB,32,2159,31.93
68_IB_extra,68_82,IB,33,4409,32.51
68_IB_extra,68_82,IB,34,2173,34.47
68_IB_extra,68_82,IB,35,2174,35.34
68_IB_extra,68_82,IB,36,3425,37.37
68_IB_extra,68_82,IB,37,2176,39.06
68_IB_extra,68_82,IB,38,2177,39.61
68_IB_extra,68_82,IB,39,2178,39.99
68_IB_extra,68_82,IB,40,7354,40.5
68_IB_extra,68_82,IB,41,1975,42.11
68_IB_extra,68_82,IB,42,1977,44.26
68_IB_extra,68_82,IB,43,1978,45.13
68_IB_extra,68_82,IB,44,1980,47.74
68_IB_extra,68_82,IB,45,1981,48.46
68_IB_extra,68_82,IB,46,1982,49.56
68_IB_extra,68_82,IB,47,4406,50.09
68_IB_extra,68_82,IB,48,1984,51.17
68_IB_extra,68_82,IB,49,1985,52.75
68_IB_extra,68_82,IB,50,1986,54.08
68_IB_extra,68_82,IB,51,1987,54.7
68_IB_extra,68_82,IB,52,1988,55.63
68_IB_extra,68_82,IB,53,1989,58.06
68_IB_extra,68_82,IB,54,1375,60.28
68_IB_extra,68_82,IB,55,1376,61.76
68_IB_extra,68_82,IB,56,1377,64.17
68_IB_extra,68_82,IB,57,1378,65.53
68_IB_extra,68_82,IB,58,1379,67.11
68_IB_extra,68_82,IB,59,1380,68.2
68_IB_extra,68_82,IB,60,1381,69.14
68_IB_extra,68_82,IB,61,1382,71.81
68_IB_extra,68_82,IB,62,1383,72.88
68_IB_extra,68_82,IB,63,1384,74.17
68_IB_extra,68_82,IB,64,1385,75.24
68_IB_extra,68_82,IB,65,1348,78.32
68_IB_extra,68_82,IB,66,1349,79.74
68_IB_extra,68_82,IB,67,1350,81.15
68_IB_extra,68_82,IB,68,1352,84.37
68_IB_extra,68_82,IB,69,1353,85.55
68_IB_extra,68_82,IB,70,7589,88.33
68_IB_extra,68_82,IB,71,1355,88.59
68_IB_extra,68_82,IB,72,1357,90.37
68_IB_extra,68_82,IB,73,1358,92.7
68_IB_extra,68_82,IB,74,7665,100.0
68_OB_extra,68_78,OB,1,4495,0.0
68_OB_extra,68_78,OB,2,7546,1.54
68_OB_extra,68_78,OB,4,1278,3.79
68_OB_extra,68_78,OB,5,1282,6.23
68_OB_extra,68_78,OB,6,4456,7.92
68_OB_extra,68_78,OB,7,1284,9.0
68_OB_extra,68_78,OB,8,1285,11.14
68_OB_extra,68_78,OB,9,1286,14.53
68_OB_extra,68_78,OB,10,1288,16.15
68_OB_extra,68_78,OB,11,1289,16.99
68_OB_extra,68_78,OB,12,1360,19.12
68_OB_extra,68_78,OB,13,1362,20.07
68_OB_extra,68_78,OB,14,1363,21.62
68_OB_extra,68_78,OB,15,1364,22.32
68_OB_extra,68_78,OB,16,1365,22.88
68_OB_extra,68_78,OB,17,1366,25.08
68_OB_extra,68_78,OB,18,1367,25.69
68_OB_extra,68_78,OB,19,1369,28.86
68_OB_extra,68_78,OB,20,1370,29.86
68_OB_extra,68_78,OB,21,1371,31.78
68_OB_extra,68_78,OB,22,1372,32.68
68_OB_extra,68_78,OB,23,1373,33.23
68_OB_extra,68_78,OB,24,1374,34.06
68_OB_extra,68_78,OB,25,1946,35.23
68_OB_extra,68_78,OB,26,1947,35.78
68_OB_extra,68_78,OB,27,1948,37.66
68_OB_extra,68_78,OB,28,1949,38.65
68_OB_extra,68_78,OB,29,1950,39.77
68_OB_extra,68_78,OB,30,1951,41.96
68_OB_extra,68_78,OB,31,1952,42.48
68_OB_extra,68_78,OB,32,1953,43.02
68_OB_extra,68_78,OB,33,1954,43.8
68_OB_extra,68_78,OB,34,1955,44.53
68_OB_extra,68_78,OB,35,1956,45.9
68_OB_extra,68_78,OB,36,1957,46.81
68_OB_extra,68_78,OB,37,1958,47.25
68_OB_extra,68_78,OB,38,1959,49.06
68_OB_extra,68_78,OB,39,1960,50.02
68_OB_extra,68_78,OB,40,4379,52.4
68_OB_extra,68_78,OB,41,1968,55.03
68_OB_extra,68_78,OB,42,1969,55.51
68_OB_extra,68_78,OB,43,1970,56.65
68_OB_extra,68_78,OB,44,1971,57.35
68_OB_extra,68_78,OB,45,2114,61.31
68_OB_extra,68_78,OB,46,2115,62.14
68_OB_extra,68_78,OB,47,6011,63.48
68_OB_extra,68_78,OB,48,2133,64.93
68_OB_extra,68_78,OB,49,6244,66.61
68_OB_extra,68_78,OB,50,2134,67.56
68_OB_extra,68_78,OB,51,3378,68.79
68_OB_extra,68_78,OB,52,3379,70.09
68_OB_extra,68_78,OB,53,4669,70.63
68_OB_extra,68_78,OB,54,2165,71.56
68_OB_extra,68_78,OB,55,2166,71.96
68_OB_extra,68_78,OB,56,2167,74.15
68_OB_extra,68_78,OB,57,3383,75.81
68_OB_extra,68_78,OB,58,3384,76.49
68_OB_extra,68_78,OB,59,7483,80.66
68_OB_extra,68_78,OB,60,3385,84.31
68_OB_extra,68_78,OB,61,3386,85.35
68_OB_extra,68_78,OB,62,3387,85.6
68_OB_extra,68_78,OB,63,4559,86.19
68_OB_extra,68_78,OB,64,3389,87.43
68_OB_extra,68_78,OB,65,3390,88.85
68_OB_extra,68_78,OB,66,6119,89.2
68_OB_extra,68_78,OB,67,3392,89.91
68_OB_extra,68_78,OB,68,3393,90.74
68_OB_extra,68_78,OB,69,3394,91.53
68_OB_extra,68_78,OB,70,3396,92.6
68_OB_extra,68_78,OB,71,3397,93.07
68_OB_extra,68_78,OB,72,3398,94.0
68_OB_extra,68_78,OB,73,3399,94.75
68_OB_extra,68_78,OB,74,6187,95.56
68_OB_extra,68_78,OB,75,6188,96.98
68_OB_extra,68_78,OB,76,6215,98.78
68_OB_extra,68_78,OB,77,6184,100.0
69_IB_extra,69_44,IB,1,4564,0.0
69_IB_extra,69_44,IB,2,3443,2.38
69_IB_extra,69_44,IB,3,3444,3.51
69_IB_extra,69_44,IB,4,3445,4.22
69_IB_extra,69_44,IB,5,3446,5.78
69_IB_extra,69_44,IB,6,3447,6.91
69_IB_extra,69_44,IB,7,3448,7.71
69_IB_extra,69_44,IB,8,3449,8.65
69_IB_extra,69_44,IB,9,3436,10.46
69_IB_extra,69_44,IB,10,7432,11.43
69_IB_extra,69_44,IB,11,3454,12.06
69_IB_extra,69_44,IB,12,3455,13.86
69_IB_extra,69_44,IB,13,3456,15.9
69_IB_extra,69_44,IB,14,3457,18.16
69_IB_extra,69_44,IB,15,3438,19.75
69_IB_extra,69_44,IB,16,5022,21.84
69_IB_extra,69_44,IB,17,6002,22.69
69_IB_extra,69_44,IB,18,5119,24.08
69_IB_extra,69_44,IB,19,5120,25.09
69_IB_extra,69_44,IB,20,5121,28.13
69_IB_extra,69_44,IB,21,5122,29.58
69_IB_extra,69_44,IB,22,3461,30.87
69_IB_extra,69_44,IB,23,4532,32.7
69_IB_extra,69_44,IB,24,4534,33.62
69_IB_extra,69_44,IB,25,4535,34.87
69_IB_extra,69_44,IB,26,2169,36.12
69_IB_extra,69_44,IB,27,2170,36.64
69_IB_extra,69_44,IB,28,4672,37.73
69_IB_extra,69_44,IB,29,3465,39.3
69_IB_extra,69_44,IB,30,4673,40.07
69_IB_extra,69_44,IB,31,2172,40.84
69_IB_extra,69_44,IB,32,2159,43.69
69_IB_extra,69_44,IB,33,4409,44.4
69_IB_extra,69_44,IB,34,1972,46.42
69_IB_extra,69_44,IB,35,1973,47.6
69_IB_extra,69_44,IB,36,1974,48.45
69_IB_extra,69_44,IB,37,1975,50.95
69_IB_extra,69_44,IB,38,1977,52.79
69_IB_extra,69_44,IB,39,1978,53.5
69_IB_extra,69_44,IB,40,1980,55.54
69_IB_extra,69_44,IB,41,1981,56.29
69_IB_extra,69_44,IB,42,1982,57.45
69_IB_extra,69_44,IB,43,4406,58.02
69_IB_extra,69_44,IB,44,1984,59.35
69_IB_extra,69_44,IB,45,1985,61.02
69_IB_extra,69_44,IB,46,1986,62.51
69_IB_extra,69_44,IB,47,1987,63.15
69_IB_extra,69_44,IB,48,1988,64.24
69_IB_extra,69_44,IB,49,2642,66.28
69_IB_extra,69_44,IB,50,7435,68.74
69_IB_extra,69_44,IB,51,2722,69.29
69_IB_extra,69_44,IB,52,1471,70.8
69_IB_extra,69_44,IB,53,1472,73.37
69_IB_extra,69_44,IB,54,4408,74.43
69_IB_extra,69_44,IB,55,1473,74.95
69_IB_extra,69_44,IB,56,1474,76.84
69_IB_extra,69_44,IB,57,1476,78.97
69_IB_extra,69_44,IB,58,7453,81.0
69_IB_extra,69_44,IB,59,1480,84.34
69_IB_extra,69_44,IB,60,2912,88.31
69_IB_extra,69_44,IB,61,1358,92.23
69_IB_extra,69_44,IB,62,7665,100.0
69_OB_extra,69_43,OB,1,4495,0.0
69_OB_extra,69_43,OB,2,4720,6.04
69_OB_extra,69_43,OB,3,1443,11.08
69_OB_extra,69_43,OB,4,1444,12.78
69_OB_extra,69_43,OB,5,1445,14.74
69_OB_extra,69_43,OB,6,7078,20.15
69_OB_extra,69_43,OB,7,1449,22.13
69_OB_extra,69_43,OB,8,1450,23.03
69_OB_extra,69_43,OB,9,1451,23.59
69_OB_extra,69_43,OB,10,1452,25.42
69_OB_extra,69_43,OB,11,2640,29.07
69_OB_extra,69_43,OB,12,2641,30.32
69_OB_extra,69_43,OB,13,1948,33.94
69_OB_extra,69_43,OB,14,1949,34.89
69_OB_extra,69_43,OB,15,1950,35.85
69_OB_extra,69_43,OB,16,1951,38.13
69_OB_extra,69_43,OB,17,1952,38.65
69_OB_extra,69_43,OB,18,1953,39.19
69_OB_extra,69_43,OB,19,1954,39.97
69_OB_extra,69_43,OB,20,1955,40.65
69_OB_extra,69_43,OB,21,1956,42.26
69_OB_extra,69_43,OB,22,1957,43.09
69_OB_extra,69_43,OB,23,1958,43.47
69_OB_extra,69_43,OB,24,1959,45.64
69_OB_extra,69_43,OB,25,1960,46.67
69_OB_extra,69_43,OB,26,4379,49.4
69_OB_extra,69_43,OB,27,1968,52.32
69_OB_extra,69_43,OB,28,1969,52.93
69_OB_extra,69_43,OB,29,1970,54.29
69_OB_extra,69_43,OB,30,1971,54.96
69_OB_extra,69_43,OB,31,2160,57.13
69_OB_extra,69_43,OB,32,2161,58.21
69_OB_extra,69_43,OB,33,4665,58.83
69_OB_extra,69_43,OB,34,4666,60.33
69_OB_extra,69_43,OB,35,4667,61.03
69_OB_extra,69_43,OB,36,2162,61.95
69_OB_extra,69_43,OB,37,2163,62.75
69_OB_extra,69_43,OB,38,2168,64.78
69_OB_extra,69_43,OB,39,4536,66.17
69_OB_extra,69_43,OB,40,6003,67.85
69_OB_extra,69_43,OB,41,5123,69.63
69_OB_extra,69_43,OB,42,5124,71.11
69_OB_extra,69_43,OB,43,5125,75.09
69_OB_extra,69_43,OB,44,6001,77.24
69_OB_extra,69_43,OB,45,4438,77.95
69_OB_extra,69_43,OB,46,3432,80.23
69_OB_extra,69_43,OB,47,3426,84.66
69_OB_extra,69_43,OB,48,3434,86.64
69_OB_extra,69_43,OB,49,3435,89.06
69_OB_extra,69_43,OB,50,3453,90.62
69_OB_extra,69_43,OB,51,3437,92.94
69_OB_extra,69_43,OB,52,3439,93.51
69_OB_extra,69_43,OB,53,3440,94.18
69_OB_extra,69_43,OB,54,4557,95.52
69_OB_extra,69_43,OB,55,3441,96.63
69_OB_extra,69_43,OB,56,4560,98.51
69_OB_extra,69_43,OB,57,5126,100.0
75_IB_extra,75_21,IB,1,2038,0.0
75_IB_extra,75_21,IB,2,2039,0.67
75_IB_extra,75_21,IB,3,2040,2.15
75_IB_extra,75_21,IB,4,2041,4.49
75_IB_extra,75_21,IB,5,2042,6.29
75_IB_extra,75_21,IB,6,2043,6.82
75_IB_extra,75_21,IB,7,2044,7.24
75_IB_extra,75_21,IB,8,2045,7.84
75_IB_extra,75_21,IB,9,2046,8.96
75_IB_extra,75_21,IB,10,4568,10.62
75_IB_extra,75_21,IB,11,4569,11.83
75_IB_extra,75_21,IB,12,7658,12.25
75_IB_extra,75_21,IB,13,4570,12.64
75_IB_extra,75_21,IB,14,2056,14.7
75_IB_extra,75_21,IB,15,2057,16.04
75_IB_extra,75_21,IB,16,2058,16.78
75_IB_extra,75_21,IB,17,2059,17.34
75_IB_extra,75_21,IB,18,2060,19.12
75_IB_extra,75_21,IB,19,2061,20.07
75_IB_extra,75_21,IB,20,2062,21.37
75_IB_extra,75_21,IB,21,2063,22.03
75_IB_extra,75_21,IB,22,2064,23.23
75_IB_extra,75_21,IB,23,2065,23.79
75_IB_extra,75_21,IB,24,4637,25.08
75_IB_extra,75_21,IB,25,3322,27.06
75_IB_extra,75_21,IB,26,3563,28.05
75_IB_extra,75_21,IB,27,444,29.1
75_IB_extra,75_21,IB,28,445,29.69
75_IB_extra,75_21,IB,29,4779,30.5
75_IB_extra,75_21,IB,30,7057,31.22
75_IB_extra,75_21,IB,31,4847,33.24
75_IB_extra,75_21,IB,32,4848,36.89
75_IB_extra,75_21,IB,33,449,37.38
75_IB_extra,75_21,IB,34,450,37.75
75_IB_extra,75_21,IB,35,3181,39.57
75_IB_extra,75_21,IB,36,447,42.5
75_IB_extra,75_21,IB,37,5045,43.26
75_IB_extra,75_21,IB,38,7393,43.73
75_IB_extra,75_21,IB,39,2880,44.3
75_IB_extra,75_21,IB,40,2882,44.72
75_IB_extra,75_21,IB,41,2883,45.29
75_IB_extra,75_21,IB,42,2885,47.08
75_IB_extra,75_21,IB,43,2886,47.62
75_IB_extra,75_21,IB,44,2887,48.0
75_IB_extra,75_21,IB,45,4587,50.17
75_IB_extra,75_21,IB,46,2842,52.71
75_IB_extra,75_21,IB,47,2843,54.02
75_IB_extra,75_21,IB,48,2844,54.44
75_IB_extra,75_21,IB,49,2845,55.6
75_IB_extra,75_21,IB,50,2846,56.76
75_IB_extra,75_21,IB,51,2847,57.12
75_IB_extra,75_21,IB,52,4397,57.61
75_IB_extra,75_21,IB,53,2848,59.09
75_IB_extra,75_21,IB,54,2849,59.78
75_IB_extra,75_21,IB,55,2850,60.41
75_IB_extra,75_21,IB,56,2851,60.97
75_IB_extra,75_21,IB,57,2852,61.47
75_IB_extra,75_21,IB,58,4707,62.44
75_IB_extra,75_21,IB,59,4708,63.06
75_IB_extra,75_21,IB,60,4336,63.74
75_IB_extra,75_21,IB,61,4337,65.14
75_IB_extra,75_21,IB,62,1317,66.65
75_IB_extra,75_21,IB,63,1318,67.22
75_IB_extra,75_21,IB,64,1319,67.81
75_IB_extra,75_21,IB,65,1281,68.1
75_IB_extra,75_21,IB,66,1329,69.16
75_IB_extra,75_21,IB,67,1330,69.92
75_IB_extra,75_21,IB,68,5129,71.15
75_IB_extra,75_21,IB,69,5130,72.38
75_IB_extra,75_21,IB,70,1138,73.82
75_IB_extra,75_21,IB,71,1139,74.84
75_IB_extra,75_21,IB,72,1140,76.26
75_IB_extra,75_21,IB,73,2515,77.5
75_IB_extra,75_21,IB,74,2516,78.17
75_IB_extra,75_21,IB,75,2517,78.69
75_IB_extra,75_21,IB,76,2518,79.29
75_IB_extra,75_21,IB,77,2520,80.93
75_IB_extra,75_21,IB,78,2521,81.56
75_IB_extra,75_21,IB,79,2522,82.85
75_IB_extra,75_21,IB,80,2524,83.83
75_IB_extra,75_21,IB,81,2523,84.4
75_IB_extra,75_21,IB,82,2532,86.81
75_IB_extra,75_21,IB,83,2533,88.04
75_IB_extra,75_21,IB,84,2534,88.56
75_IB_extra,75_21,IB,85,2535,89.56
75_IB_extra,75_21,IB,86,2536,90.13
75_IB_extra,75_21,IB,87,2616,90.6
75_IB_extra,75_21,IB,88,2617,92.21
75_IB_extra,75_21,IB,89,2557,93.71
75_IB_extra,75_21,IB,90,4436,94.87
75_IB_extra,75_21,IB,91,5008,95.86
75_IB_extra,75_21,IB,92,4640,96.56
75_IB_extra,75_21,IB,93,4347,98.43
75_IB_extra,75_21,IB,94,7181,100.0
75_OB_extra,75_18,OB,1,4342,0.0
75_OB_extra,75_18,OB,2,4348,1.41
75_OB_extra,75_18,OB,3,4646,3.49
75_OB_extra,75_18,OB,4,4647,4.4
75_OB_extra,75_18,OB,5,4435,6.41
75_OB_extra,75_18,OB,6,2604,8.22
75_OB_extra,75_18,OB,7,2605,9.93
75_OB_extra,75_18,OB,8,2538,10.9
75_OB_extra,75_18,OB,9,2539,12.93
75_OB_extra,75_18,OB,10,2540,14.05
75_OB_extra,75_18,OB,11,2542,15.43
75_OB_extra,75_18,OB,12,6128,17.33
75_OB_extra,75_18,OB,13,2544,17.89
75_OB_extra,75_18,OB,14,2545,18.74
75_OB_extra,75_18,OB,15,2547,20.59
75_OB_extra,75_18,OB,16,2548,21.29
75_OB_extra,75_18,OB,17,946,23.26
75_OB_extra,75_18,OB,18,1131,24.73
75_OB_extra,75_18,OB,19,1132,25.03
75_OB_extra,75_18,OB,20,1133,25.96
75_OB_extra,75_18,OB,21,1134,26.63
75_OB_extra,75_18,OB,22,5131,27.88
75_OB_extra,75_18,OB,23,5132,29.03
75_OB_extra,75_18,OB,24,1305,30.92
75_OB_extra,75_18,OB,25,1306,32.43
75_OB_extra,75_18,OB,26,1307,33.07
