Route,Direction,StopOrder,StopID,PercentDone,ID
150,IB,7,100,9.75,7110
150,IB,8,1111,11.4,7111
150,IB,9,2323,14.85,7112
150,IB,10,2324,16.54,7113
150,IB,11,2325,17.93,7114
150,IB,12,2326,18.99,7115
150,IB,13,5150,20.89,7116
150,IB,14,2327,24.57,7117
150,IB,15,2328,26.74,7118
150,IB,16,2329,28.73,7119
150,IB,17,2330,30.17,7120
150,IB,18,2331,33.05,7121
150,IB,19,1397,36.8,7122
150,IB,20,1398,37.99,7123
150,IB,21,1399,40.17,7124
150,IB,22,5148,42.31,7125
150,IB,23,1401,43.67,7126
150,IB,24,1402,45.67,7127
150,IB,25,1403,48.34,7128
150,IB,26,1404,49.92,7129
150,IB,27,1405,51.2,7130
150,IB,28,4856,54.51,7131
150,IB,29,4857,56.92,7132
150,IB,30,307,58.2,7133
150,IB,31,308,60.5,7134
150,IB,32,309,61.52,7135
150,IB,33,7412,65.47,7136
150,IB,34,7413,67.29,7137
150,IB,35,2383,70.12,7138
150,IB,36,2003,77.3,7139
150,IB,37,1358,82.67,7140
150,IB,38,4494,99.99,7141
151,IB,1,4606,0,7142
151,IB,2,7142,2.05,7143
151,IB,3,7015,5.19,7144
151,IB,4,4617,7.54,7145
151,IB,5,4555,8.08,7146
151,IB,6,4576,9.88,7147
151,IB,7,3418,12.01,7148
151,IB,8,3419,12.49,7149
151,IB,9,4762,14.14,7150
151,IB,10,4763,15.07,7151
151,IB,11,6245,17.31,7152
151,IB,12,2156,19.55,7153
151,IB,13,6014,20.77,7154
151,IB,14,6242,22.78,7155
151,IB,15,6152,24.75,7156
151,IB,16,6153,26.44,7157
151,IB,17,6243,28.98,7158
151,IB,18,6154,30.74,7159
151,IB,19,6155,32.4,7160
151,IB,20,6141,34.93,7161
151,IB,21,6142,36.2,7162
151,IB,22,2181,37.72,7163
151,IB,23,2182,38.63,7164
151,IB,24,2778,39.48,7165
151,IB,25,2185,40.63,7166
151,IB,26,7043,43.37,7167
151,IB,27,1424,44.69,7168
151,IB,28,2186,46.59,7169
151,IB,29,2187,48.12,7170
151,IB,30,2188,49.82,7171
151,IB,31,2189,50.93,7172
151,IB,32,1436,52.66,7173
151,IB,33,3952,53.33,7174
151,IB,34,2190,54.83,7175
151,IB,35,4434,57.38,7176
151,IB,36,2379,59.7,7177
151,IB,37,2380,61.13,7178
151,IB,38,2382,62.21,7179
151,IB,39,5099,63.1,7180
151,IB,40,2383,65.73,7181
151,IB,41,1479,73.16,7182
151,IB,42,7622,76.69,7183
151,IB,43,297,81.33,7184
151,IB,44,407,84.4,7185
151,IB,45,2498,86.55,7186
151,IB,46,2499,87.95,7187
151,IB,47,2500,90.35,7188
151,IB,48,2501,92.66,7189
151,IB,49,7623,94.31,7190
151,IB,50,2508,97.84,7191
151,IB,51,2278,100,7192
15A,IB,1,1105,-0.01,7193
15A,IB,2,1107,2.36,7194
15A,IB,3,1108,3.26,7195
15A,IB,4,1109,4.43,7196
15A,IB,5,1110,5.37,7197
15A,IB,6,1111,6.63,7198
15A,IB,7,1112,8.97,7199
15A,IB,8,1113,10.34,7200
15A,IB,9,1114,11.86,7201
15A,IB,10,1115,13.3,7202
15A,IB,11,2437,15.5,7203
15A,IB,12,1117,18.33,7204
15A,IB,13,1118,19.67,7205
15A,IB,14,1119,20.5,7206
15A,IB,15,1120,22.4,7207
15A,IB,16,1164,28.29,7208
15A,IB,17,1165,30.46,7209
15A,IB,18,1166,33.48,7210
15A,IB,19,1167,34.82,7211
15A,IB,20,1168,36.42,7212
15A,IB,21,1169,37.49,7213
15A,IB,22,1170,39.02,7214
15A,IB,23,1069,41.33,7215
15A,IB,24,1070,43.13,7216
15A,IB,25,1071,45.19,7217
15A,IB,26,4528,46.31,7218
15A,IB,27,1072,48.84,7219
15A,IB,28,7577,52.78,7220
15A,IB,29,1353,54.88,7221
15A,IB,30,1354,58.63,7222
15A,IB,31,7589,59.68,7223
15A,IB,32,7578,62.69,7224
15A,IB,33,7582,67.28,7225
15A,IB,34,340,77.09,7226
15A,IB,35,407,81.67,7227
15A,IB,36,2498,84.04,7228
15A,IB,37,2499,85.63,7229
15A,IB,38,7216,87.99,7230
15A,IB,39,7558,93.84,7231
15A,IB,40,353,97.86,7232
15A,IB,41,354,100.07,7233
15B,IB,1,6285,0,7234
15B,IB,2,6286,1.06,7235
15B,IB,3,6287,2.87,7236
15B,IB,4,6288,4.04,7237
15B,IB,5,6342,5.1,7238
15B,IB,6,6298,6.27,7239
15B,IB,7,6336,7.38,7240
15B,IB,8,7069,10.8,7241
15B,IB,9,7443,12.57,7242
15B,IB,10,7444,14.18,7243
15B,IB,11,2941,15.32,7244
15B,IB,12,2942,16.68,7245
15B,IB,13,7065,19.28,7246
15B,IB,14,7063,20.32,7247
15B,IB,15,1137,22.44,7248
15B,IB,16,5131,25.49,7249
15B,IB,17,5132,27.53,7250
15B,IB,18,1331,28.92,7251
15B,IB,19,1332,30.56,7252
15B,IB,20,1333,31.73,7253
15B,IB,21,1334,33.29,7254
15B,IB,22,2985,35.67,7255
15B,IB,23,2986,37.31,7256
15B,IB,24,2988,38.64,7257
15B,IB,25,3001,39.84,7258
15B,IB,26,3002,41.23,7259
15B,IB,27,1166,43.92,7260
15B,IB,28,1167,45.03,7261
15B,IB,29,1168,46.37,7262
15B,IB,30,1169,47.28,7263
15B,IB,31,1170,48.57,7264
15B,IB,32,1069,50.47,7265
15B,IB,33,1070,51.92,7266
15B,IB,34,1071,53.61,7267
15B,IB,35,4528,54.55,7268
15B,IB,36,1072,56.69,7269
15B,IB,37,7577,60.03,7270
15B,IB,38,1353,61.78,7271
15B,IB,39,1354,64.91,7272
15B,IB,40,7589,65.81,7273
15B,IB,41,7578,68.27,7274
15B,IB,42,7582,72.12,7275
15B,IB,43,340,80.29,7276
15B,IB,44,407,84.22,7277
15B,IB,45,2498,86.31,7278
15B,IB,46,2499,87.68,7279
15B,IB,47,7216,89.65,7280
15B,IB,48,7558,94.64,7281
15B,IB,49,353,97.99,7282
15B,IB,50,354,100,7283
15D,IB,1,7067,0,7284
15D,IB,2,2956,0.66,7285
15D,IB,3,2965,2.29,7286
15D,IB,4,2983,4.3,7287
15D,IB,5,2984,5.77,7288
15D,IB,6,2941,7.31,7289
15D,IB,7,2942,8.5,7290
15D,IB,8,7065,10.91,7291
15D,IB,9,7063,12.14,7292
15D,IB,10,1137,14.12,7293
15D,IB,11,5131,18.01,7294
15D,IB,12,5132,20.07,7295
15D,IB,13,1331,21.18,7296
15D,IB,14,1332,22.93,7297
15D,IB,15,1333,24.78,7298
15D,IB,16,1334,26.51,7299
15D,IB,17,2985,29.83,7300
15D,IB,18,2986,31.32,7301
15D,IB,19,2988,32.72,7302
15D,IB,20,3001,34.96,7303
15D,IB,21,3002,37.52,7304
15D,IB,22,1166,40.34,7305
15D,IB,23,1167,41.48,7306
15D,IB,24,1168,42.99,7307
15D,IB,25,1169,44.04,7308
15D,IB,26,1170,45.76,7309
15D,IB,27,1069,47.85,7310
15D,IB,28,1070,49.14,7311
15D,IB,29,1071,50.91,7312
15D,IB,30,4528,52.03,7313
15D,IB,31,1072,55.03,7314
15D,IB,32,7577,59.59,7315
15D,IB,33,1353,61.29,7316
15D,IB,34,1354,64.62,7317
15D,IB,35,7589,65.59,7318
15D,IB,36,7578,67.56,7319
15D,IB,37,7582,70.59,7320
15D,IB,38,340,80.74,7321
15D,IB,39,407,84.34,7322
15D,IB,40,2498,86.86,7323
15D,IB,41,2499,88.68,7324
15D,IB,42,7216,90.68,7325
15D,IB,43,7558,95.54,7326
15D,IB,44,353,98.66,7327
15D,IB,45,354,100,7328
15,IB,1,6282,0,7329
15,IB,2,6335,0.64,7330
15,IB,3,6326,1.14,7331
15,IB,4,4886,3.19,7332
15,IB,5,4887,5.75,7333
15,IB,6,1150,7.1,7334
15,IB,7,1151,8.56,7335
15,IB,8,1152,9.05,7336
15,IB,9,1153,10.11,7337
15,IB,10,1154,10.72,7338
15,IB,11,946,12.65,7339
15,IB,12,1155,15.21,7340
15,IB,13,1157,16.41,7341
15,IB,14,1158,17.79,7342
15,IB,15,1159,18.75,7343
15,IB,16,1160,19.59,7344
15,IB,17,1161,20.11,7345
15,IB,18,1162,20.85,7346
15,IB,19,1163,21.73,7347
15,IB,20,1164,23.98,7348
15,IB,21,1165,25.27,7349
15,IB,22,1166,27.08,7350
15,IB,23,1167,27.92,7351
15,IB,24,1168,28.91,7352
15,IB,25,1169,29.57,7353
15,IB,26,1170,30.5,7354
15,IB,27,1069,31.92,7355
15,IB,28,1070,33.06,7356
15,IB,29,1071,34.35,7357
15,IB,30,4528,35.08,7358
15,IB,31,1072,36.62,7359
15,IB,32,7577,39.05,7360
15,IB,33,1353,40.44,7361
15,IB,34,1354,42.79,7362
15,IB,35,7589,43.6,7363
15,IB,36,7578,45.32,7364
15,IB,37,7582,48.15,7365
15,IB,38,299,55.04,7366
15,IB,39,7490,60.09,7367
15,IB,40,497,60.49,7368
15,IB,41,515,62.69,7369
15,IB,42,516,64.09,7370
15,IB,43,4384,65.18,7371
15,IB,44,519,66.41,7372
15,IB,45,521,67.33,7373
15,IB,46,522,68.41,7374
15,IB,47,7659,69.02,7375
15,IB,48,523,69.42,7376
15,IB,49,669,71.07,7377
15,IB,50,670,72.19,7378
15,IB,51,671,72.83,7379
15,IB,52,672,73.75,7380
15,IB,53,4382,74.39,7381
15,IB,54,1196,75.93,7382
15,IB,55,1197,76.82,7383
15,IB,56,1198,78.35,7384
15,IB,57,1199,79.92,7385
15,IB,58,1200,80.57,7386
15,IB,59,4385,81.32,7387
15,IB,60,1201,82.69,7388
15,IB,61,1202,83.97,7389
15,IB,62,1203,85.24,7390
15,IB,63,6115,86.72,7391
15,IB,64,4593,89.66,7392
15,IB,65,7516,90.81,7393
15,IB,66,6079,92.23,7394
15,IB,67,6315,93.52,7395
15,IB,68,6316,95.02,7396
15,IB,69,7236,95.77,7397
15,IB,70,7245,96.44,7398
15,IB,71,6317,100,7399
161,IB,1,2934,0,7400
161,IB,2,2935,8.85,7401
161,IB,3,2936,10.25,7402
161,IB,4,2937,12.53,7403
161,IB,5,2938,14.41,7404
161,IB,6,7440,17.74,7405
161,IB,7,2940,21.5,7406
161,IB,8,2948,24.67,7407
161,IB,9,2949,26.09,7408
161,IB,10,2950,27.81,7409
161,IB,11,2954,28.23,7410
161,IB,12,7067,36.45,7411
161,IB,13,2956,36.66,7412
161,IB,14,2965,38.95,7413
161,IB,15,7448,39.76,7414
161,IB,16,2967,40.54,7415
161,IB,17,2968,41.41,7416
161,IB,18,2969,43.65,7417
161,IB,19,2970,45.61,7418
161,IB,20,4988,49.39,7419
161,IB,21,4707,54.89,7420
161,IB,22,4708,56.79,7421
161,IB,23,4336,59.36,7422
161,IB,24,4337,67.67,7423
161,IB,25,1310,73.73,7424
161,IB,26,1311,76.65,7425
161,IB,27,1312,78.26,7426
161,IB,28,1313,79.75,7427
161,IB,29,1055,86.07,7428
161,IB,30,2868,90.39,7429
161,IB,31,2825,100,7430
16C,IB,1,5171,-0.33,7431
16C,IB,2,7620,0.39,7432
16C,IB,4,2976,2.52,7433
16C,IB,5,2977,4.24,7434
16C,IB,6,2978,8.59,7435
16C,IB,7,2979,9.62,7436
16C,IB,8,2980,11.07,7437
16C,IB,9,2981,12.37,7438
16C,IB,10,2991,14.06,7439
16C,IB,11,2992,15.12,7440
16C,IB,12,1325,16.19,7441
16C,IB,13,1326,17.54,7442
16C,IB,14,1327,18.77,7443
16C,IB,15,1328,19.65,7444
16C,IB,16,1329,22.53,7445
16C,IB,17,1330,23.64,7446
16C,IB,18,1331,26.05,7447
16C,IB,19,1332,27.64,7448
16C,IB,20,1333,28.91,7449
16C,IB,21,1334,30.22,7450
16C,IB,22,1335,32.22,7451
16C,IB,23,1336,32.95,7452
16C,IB,24,1337,35.79,7453
16C,IB,25,1338,37.17,7454
16C,IB,26,1339,38.76,7455
16C,IB,27,1340,39.64,7456
16C,IB,28,1341,41.97,7457
16C,IB,29,1342,43.63,7458
16C,IB,30,1343,44.5,7459
16C,IB,31,1344,47.8,7460
16C,IB,32,1345,48.78,7461
16C,IB,33,1347,51.24,7462
16C,IB,34,1348,54.09,7463
16C,IB,35,1349,55.47,7464
16C,IB,36,1350,57.02,7465
16C,IB,37,1352,60.45,7466
16C,IB,38,1353,62.92,7467
16C,IB,39,7589,69.16,7468
16C,IB,40,1355,69.75,7469
16C,IB,41,1357,74.82,7470
16C,IB,42,1359,82.51,7471
16C,IB,43,320,86.77,7472
16C,IB,44,278,95.58,7473
16C,IB,45,7615,101.03,7474
16,IB,1,5171,0,7475
16,IB,2,7620,0.39,7476
16,IB,3,7621,0.78,7477
16,IB,4,2976,1.14,7478
16,IB,5,2977,1.92,7479
16,IB,6,2978,3.94,7480
16,IB,7,2979,4.63,7481
16,IB,8,2980,5.47,7482
16,IB,9,2981,6.13,7483
16,IB,10,2991,7.1,7484
16,IB,11,2992,7.68,7485
16,IB,12,1325,8.17,7486
16,IB,13,1326,9.01,7487
16,IB,14,1327,9.78,7488
16,IB,15,1328,10.36,7489
16,IB,16,1329,11.89,7490
16,IB,17,1330,12.73,7491
16,IB,18,1331,14.08,7492
16,IB,19,1332,15.19,7493
16,IB,20,1333,15.97,7494
16,IB,21,1334,16.99,7495
16,IB,22,7293,17.69,7496
16,IB,23,1335,18.34,7497
16,IB,24,1336,18.86,7498
16,IB,25,1337,20.5,7499
16,IB,26,1338,21.25,7500
16,IB,27,1339,22.1,7501
16,IB,28,1340,22.71,7502
16,IB,29,1341,24.15,7503
16,IB,30,1342,25.12,7504
16,IB,31,1343,25.7,7505
16,IB,32,1344,27.37,7506
16,IB,33,1345,28.42,7507
16,IB,34,1347,30.13,7508
16,IB,35,1348,31.89,7509
16,IB,36,1349,33,7510
16,IB,37,1350,33.99,7511
16,IB,38,1352,36.07,7512
16,IB,39,1353,37.24,7513
16,IB,40,7589,39.91,7514
16,IB,41,1355,40.17,7515
16,IB,42,1357,42.05,7516
16,IB,43,1359,44.99,7517
16,IB,44,320,47.87,7518
16,IB,45,278,52.76,7519
16,IB,46,7615,57.75,7520
16,IB,47,8,58.4,7521
16,IB,48,12,61.52,7522
16,IB,49,14,62.95,7523
16,IB,50,15,64.24,7524
16,IB,51,17,66.1,7525
16,IB,52,18,67.72,7526
16,IB,53,19,68.35,7527
16,IB,54,21,69.76,7528
16,IB,55,7602,70.69,7529
16,IB,56,85,71.79,7530
16,IB,57,203,73.25,7531
16,IB,58,204,74.54,7532
16,IB,59,205,75.27,7533
16,IB,60,215,77.41,7534
16,IB,61,216,79.05,7535
16,IB,62,217,79.71,7536
16,IB,63,218,81.44,7537
16,IB,64,219,82.88,7538
16,IB,65,220,84.86,7539
16,IB,66,1622,85.93,7540
16,IB,67,1623,86.6,7541
16,IB,68,1624,88.33,7542
16,IB,69,1625,90.27,7543
16,IB,70,1626,91.34,7544
16,IB,71,1627,92.7,7545
16,IB,72,1628,93.67,7546
16,IB,73,1629,94.39,7547
16,IB,74,1630,95.74,7548
16,IB,75,7347,100,7549
17A,IB,1,956,0,7550
17A,IB,2,957,1.14,7551
17A,IB,3,958,2.42,7552
17A,IB,4,959,3.13,7553
17A,IB,5,960,5.34,7554
17A,IB,6,961,6.24,7555
17A,IB,7,962,7.73,7556
17A,IB,8,963,8.71,7557
17A,IB,9,964,10.66,7558
17A,IB,10,965,12.34,7559
17A,IB,11,966,15.57,7560
17A,IB,12,967,16.74,7561
17A,IB,13,968,17.81,7562
17A,IB,14,1252,19.83,7563
17A,IB,15,1228,22.07,7564
17A,IB,16,1244,22.85,7565
17A,IB,17,4597,26.18,7566
17A,IB,18,1246,30.67,7567
17A,IB,19,1229,31.43,7568
17A,IB,20,5174,32.4,7569
17A,IB,21,6078,33.56,7570
17A,IB,22,7112,35.88,7571
17A,IB,23,972,37.18,7572
17A,IB,24,973,38.84,7573
17A,IB,25,974,42.32,7574
17A,IB,26,975,44.03,7575
17A,IB,27,5055,45.49,7576
17A,IB,28,976,46.71,7577
17A,IB,29,127,49.18,7578
17A,IB,30,112,51.04,7579
17A,IB,31,113,53.62,7580
17A,IB,32,128,56.09,7581
17A,IB,33,129,57.58,7582
17A,IB,34,130,58.32,7583
17A,IB,35,131,59.03,7584
17A,IB,36,132,60.13,7585
17A,IB,37,7458,61.59,7586
17A,IB,38,979,64.1,7587
17A,IB,39,980,67.59,7588
17A,IB,40,981,68.53,7589
17A,IB,41,1576,71.19,7590
17A,IB,42,1577,72.34,7591
17A,IB,43,1578,73.05,7592
17A,IB,44,4364,74.93,7593
17A,IB,45,1579,75.53,7594
17A,IB,46,1580,77.22,7595
17A,IB,47,7237,78.42,7596
17A,IB,48,7241,79.19,7597
17A,IB,49,7247,79.74,7598
17A,IB,50,7243,80.85,7599
17A,IB,51,7334,82.25,7600
17A,IB,52,6274,83.78,7601
17A,IB,53,1838,84.65,7602
17A,IB,54,2338,85.93,7603
17A,IB,55,2290,87.74,7604
17A,IB,56,6179,89.07,7605
17A,IB,57,6180,89.47,7606
17A,IB,58,7297,90.45,7607
17A,IB,59,7389,95.03,7608
17A,IB,60,7025,100,7609
17,IB,1,3085,0,7610
17,IB,2,3082,2.93,7611
17,IB,3,3083,5.98,7612
17,IB,4,430,8.52,7613
17,IB,5,431,9.58,7614
17,IB,6,432,10.5,7615
17,IB,7,433,11.27,7616
17,IB,8,434,11.83,7617
17,IB,9,2068,14.64,7618
17,IB,10,2069,15.76,7619
17,IB,11,2070,17.46,7620
17,IB,12,2084,18.73,7621
17,IB,13,4391,22.62,7622
17,IB,14,765,24.01,7623
17,IB,15,867,30.91,7624
17,IB,16,2071,31.45,7625
17,IB,17,2072,31.6,7626
17,IB,18,869,32.67,7627
17,IB,19,870,33.39,7628
17,IB,20,873,34.09,7629
17,IB,21,874,35.45,7630
17,IB,22,875,36.94,7631
17,IB,23,876,38,7632
17,IB,24,3011,39.84,7633
17,IB,25,2820,41.05,7634
17,IB,26,2822,42.08,7635
17,IB,27,2823,43.58,7636
17,IB,28,5032,44.43,7637
17,IB,29,2867,48.57,7638
17,IB,30,1035,50.54,7639
17,IB,31,1314,51.91,7640
17,IB,32,1316,52.72,7641
17,IB,33,1315,53.39,7642
17,IB,34,1317,56.07,7643
17,IB,35,1318,57.07,7644
17,IB,36,1319,57.94,7645
17,IB,37,1281,58.39,7646
17,IB,38,1329,59.94,7647
17,IB,39,1330,60.97,7648
17,IB,40,1331,62.85,7649
17,IB,41,1332,64.23,7650
17,IB,42,1333,65.12,7651
17,IB,43,1334,66.51,7652
17,IB,44,1335,68.25,7653
17,IB,45,1336,68.89,7654
17,IB,46,1086,71.95,7655
17,IB,47,1087,73.02,7656
17,IB,48,1088,73.8,7657
17,IB,49,1089,74.66,7658
17,IB,50,1090,76.72,7659
17,IB,51,2413,78.14,7660
17,IB,52,2414,79.44,7661
17,IB,53,2415,80.2,7662
17,IB,54,2327,82.81,7663
17,IB,55,2464,84.65,7664
17,IB,56,2465,85.71,7665
17,IB,57,2466,86.43,7666
17,IB,58,3360,87.72,7667
17,IB,59,1392,88.6,7668
17,IB,60,1394,90.27,7669
17,IB,61,1395,91.07,7670
17,IB,62,3361,92.05,7671
17,IB,63,3362,92.45,7672
17,IB,64,1436,94.94,7673
17,IB,65,3952,95.45,7674
17,IB,66,2190,96.69,7675
17,IB,67,1366,99.05,7676
17,IB,68,1367,100,7677
184,IB,1,4657,-0.02,7678
184,IB,2,7279,1.61,7679
184,IB,3,4658,3.24,7680
184,IB,4,4659,4.94,7681
184,IB,5,4660,7.71,7682
184,IB,6,4661,8.48,7683
184,IB,7,4238,11.84,7684
184,IB,8,4239,12.72,7685
184,IB,9,4237,15.4,7686
184,IB,10,3442,23.09,7687
184,IB,11,4240,29.36,7688
184,IB,12,4241,29.99,7689
184,IB,13,4242,31.72,7690
184,IB,14,4243,33.4,7691
184,IB,15,4244,35.75,7692
184,IB,16,4277,37.77,7693
184,IB,17,4278,38.7,7694
184,IB,18,4279,40.2,7695
184,IB,19,4280,40.81,7696
184,IB,20,7462,44.31,7697
184,IB,21,7461,45.56,7698
184,IB,22,4281,50,7699
184,IB,23,4282,50.58,7700
184,IB,24,4283,52.99,7701
184,IB,25,4284,55.57,7702
184,IB,26,4292,57.67,7703
184,IB,27,4293,58.99,7704
184,IB,28,4294,62.01,7705
184,IB,29,4295,64.27,7706
184,IB,30,4296,65.84,7707
184,IB,31,4297,67.91,7708
184,IB,32,4299,69.96,7709
184,IB,33,4300,71.03,7710
184,IB,34,4301,72.71,7711
184,IB,35,4302,73.3,7712
184,IB,36,5135,73.78,7713
184,IB,37,4303,77.12,7714
184,IB,38,4304,79.06,7715
184,IB,39,4148,80.42,7716
184,IB,40,4149,81.98,7717
184,IB,41,3045,84.24,7718
184,IB,42,4150,86.06,7719
184,IB,43,4151,88.8,7720
184,IB,44,4156,95.09,7721
184,IB,45,4168,99.99,7722
185,IB,1,4108,0,7723
185,IB,2,4109,6.27,7724
185,IB,3,4110,8.97,7725
185,IB,4,4111,10.18,7726
185,IB,5,4112,14.28,7727
185,IB,6,4113,16.5,7728
185,IB,7,4095,24.36,7729
185,IB,8,4192,34.88,7730
185,IB,9,4194,44.38,7731
185,IB,10,4196,55.36,7732
185,IB,11,4422,58.85,7733
185,IB,12,7369,63.52,7734
185,IB,13,7295,66.64,7735
185,IB,14,4199,72.65,7736
185,IB,15,4131,79.76,7737
185,IB,16,7294,85.16,7738
185,IB,17,4156,94.65,7739
185,IB,18,4167,100,7740
18,IB,1,385,0,7741
18,IB,2,2806,2.26,7742
18,IB,3,2807,3.41,7743
18,IB,4,2808,3.44,7744
18,IB,5,486,6.71,7745
18,IB,6,487,9.37,7746
18,IB,7,2798,10.61,7747
18,IB,8,2799,12.08,7748
18,IB,9,753,13.33,7749
18,IB,10,754,14.52,7750
18,IB,11,755,15.85,7751
18,IB,12,849,18.34,7752
18,IB,13,850,19.88,7753
18,IB,14,851,21.08,7754
18,IB,15,2791,22.95,7755
18,IB,16,2793,25.17,7756
18,IB,17,7668,25.8,7757
18,IB,18,2794,26.55,7758
18,IB,19,1077,29.67,7759
18,IB,20,2479,32.15,7760
18,IB,21,2480,33.6,7761
18,IB,22,2481,34.67,7762
18,IB,23,2482,37.34,7763
18,IB,24,2483,38.46,7764
18,IB,25,2484,39.57,7765
18,IB,26,2485,41.22,7766
18,IB,27,2486,42.48,7767
18,IB,28,2487,43.78,7768
18,IB,29,2488,45.01,7769
18,IB,30,2489,45.75,7770
18,IB,31,2448,47.53,7771
18,IB,32,5026,48.25,7772
18,IB,33,2450,49.29,7773
18,IB,34,2328,51.68,7774
18,IB,35,2329,52.97,7775
18,IB,36,2330,53.77,7776
18,IB,37,2331,55.48,7777
18,IB,38,2101,57.6,7778
18,IB,39,2102,59.61,7779
18,IB,40,2726,61.39,7780
18,IB,41,2727,62.03,7781
18,IB,42,2105,63.02,7782
18,IB,43,2780,65.98,7783
18,IB,44,2781,68.08,7784
18,IB,45,2782,70.37,7785
18,IB,46,2783,72.68,7786
18,IB,47,2652,74.3,7787
18,IB,48,2653,75,7788
18,IB,49,2654,75.51,7789
18,IB,50,2655,77.6,7790
18,IB,51,2656,80.73,7791
18,IB,52,2668,82.58,7792
18,IB,53,2672,84.37,7793
18,IB,54,2673,85.94,7794
18,IB,55,2206,87.17,7795
18,IB,56,2207,88.85,7796
18,IB,57,2208,90.23,7797
18,IB,58,2210,91.55,7798
18,IB,59,2211,93,7799
18,IB,60,2212,97.06,7800
18,IB,61,7165,98.37,7801
18,IB,62,4357,100,7802
1,IB,1,381,0,7803
1,IB,2,382,1.85,7804
1,IB,3,4451,2.88,7805
1,IB,4,383,4.02,7806
1,IB,5,384,5.49,7807
1,IB,6,385,6.45,7808
1,IB,7,387,8.96,7809
1,IB,8,388,11.75,7810
1,IB,9,389,12.47,7811
1,IB,10,393,14.07,7812
1,IB,11,371,15.78,7813
1,IB,12,391,17.42,7814
1,IB,13,392,19.78,7815
1,IB,14,395,23.82,7816
1,IB,15,396,27.1,7817
1,IB,16,397,29.57,7818
1,IB,17,398,31.34,7819
1,IB,18,399,33.04,7820
1,IB,19,400,36.09,7821
1,IB,20,319,43.96,7822
1,IB,21,278,52.22,7823
1,IB,22,7615,59.13,7824
1,IB,23,10,59.49,7825
1,IB,24,12,63.82,7826
1,IB,25,14,65.94,7827
1,IB,26,15,68.06,7828
1,IB,27,17,71.02,7829
1,IB,28,18,73.5,7830
1,IB,29,19,74.57,7831
1,IB,30,21,76.94,7832
1,IB,31,7602,78.42,7833
1,IB,32,85,80.2,7834
1,IB,33,203,82.6,7835
1,IB,34,204,84.67,7836
1,IB,35,205,85.88,7837
1,IB,36,1620,88.26,7838
1,IB,37,220,91,7839
1,IB,38,221,92.96,7840
1,IB,39,222,94.31,7841
1,IB,40,223,95.58,7842
1,IB,41,224,96.83,7843
1,IB,42,225,97.97,7844
1,IB,43,226,100,7845
220,IB,1,1828,0,7846
220,IB,2,1829,0.67,7847
220,IB,3,1830,2.77,7848
220,IB,4,1831,3.35,7849
220,IB,5,4464,7.66,7850
220,IB,6,1869,8.57,7851
220,IB,7,1870,9.23,7852
220,IB,8,1871,10.61,7853
220,IB,9,1872,11.25,7854
220,IB,10,1873,12.18,7855
220,IB,11,1874,13.02,7856
220,IB,12,1875,13.62,7857
220,IB,13,1876,14.33,7858
220,IB,14,1877,15.28,7859
220,IB,15,1878,16.35,7860
220,IB,16,1879,17.69,7861
220,IB,17,1880,18.2,7862
220,IB,18,1881,19.01,7863
220,IB,19,4493,20.36,7864
220,IB,20,4362,21.21,7865
220,IB,21,4747,23.09,7866
220,IB,22,2960,25.34,7867
220,IB,23,1545,26.65,7868
220,IB,24,1840,31.97,7869
220,IB,25,1841,33.06,7870
220,IB,26,1842,34.31,7871
220,IB,27,7298,37.7,7872
220,IB,28,2294,39.68,7873
220,IB,29,6039,41.46,7874
220,IB,30,1816,42.29,7875
220,IB,31,1817,43.72,7876
220,IB,32,1818,44.18,7877
220,IB,33,1819,44.96,7878
220,IB,34,1820,45.77,7879
220,IB,35,2468,46.96,7880
220,IB,36,7319,48.13,7881
220,IB,37,7342,50.14,7882
220,IB,38,7125,51.71,7883
220,IB,39,7344,53.34,7884
220,IB,40,2510,54.29,7885
220,IB,41,7242,55.28,7886
220,IB,42,7238,55.82,7887
220,IB,43,7224,56.69,7888
220,IB,44,1581,57.16,7889
220,IB,45,4793,59.58,7890
220,IB,46,6068,60.96,7891
220,IB,47,1584,61.33,7892
220,IB,48,1585,62.74,7893
220,IB,49,1586,63.45,7894
220,IB,50,1600,64.58,7895
220,IB,51,1601,64.94,7896
220,IB,52,1602,66.08,7897
220,IB,53,1603,66.5,7898
220,IB,54,1604,67.44,7899
220,IB,55,1587,68.82,7900
220,IB,56,4539,69.49,7901
220,IB,57,1606,70.64,7902
220,IB,58,1607,71.64,7903
220,IB,59,1608,72.46,7904
220,IB,60,1609,73.26,7905
220,IB,61,1610,74.13,7906
220,IB,62,7471,74.71,7907
220,IB,63,1512,76.52,7908
220,IB,64,1538,77.61,7909
220,IB,65,1513,79,7910
220,IB,66,4592,80.64,7911
220,IB,67,4375,83.61,7912
220,IB,68,4366,84.17,7913
220,IB,69,4479,84.46,7914
220,IB,70,4376,84.89,7915
220,IB,71,4377,85.81,7916
220,IB,72,4890,86.27,7917
220,IB,73,4369,88.14,7918
220,IB,74,4368,89.24,7919
220,IB,75,4781,90.16,7920
220,IB,76,107,91.46,7921
220,IB,77,7092,94.06,7922
220,IB,78,110,94.75,7923
220,IB,79,124,98.52,7924
220,IB,80,4686,100,7925
236,IB,1,4745,0,7926
236,IB,2,4989,4.55,7927
236,IB,3,4990,12.06,7928
236,IB,4,4991,12.78,7929
