Route,SUB,Direction,StopOrder,StopID,PercentDone,ID
145_IB_extra,145_93,IB,29,3146,31.4,2626
145_IB_extra,145_93,IB,30,3147,32.32,2627
145_IB_extra,145_93,IB,31,3148,33,2628
145_IB_extra,145_93,IB,32,5127,34.3,2629
145_IB_extra,145_93,IB,33,5128,35.63,2630
145_IB_extra,145_93,IB,34,2996,37.79,2631
145_IB_extra,145_93,IB,35,3258,38.68,2632
145_IB_extra,145_93,IB,36,2060,39.58,2633
145_IB_extra,145_93,IB,37,2061,40.82,2634
145_IB_extra,145_93,IB,38,2062,42.38,2635
145_IB_extra,145_93,IB,39,2063,43.34,2636
145_IB_extra,145_93,IB,40,2064,44.98,2637
145_IB_extra,145_93,IB,41,2065,45.83,2638
145_IB_extra,145_93,IB,42,4727,47.64,2639
145_IB_extra,145_93,IB,43,4728,49.42,2640
145_IB_extra,145_93,IB,44,461,50.31,2641
145_IB_extra,145_93,IB,45,2068,51.3,2642
145_IB_extra,145_93,IB,46,2069,52.52,2643
145_IB_extra,145_93,IB,47,2070,54,2644
145_IB_extra,145_93,IB,48,2084,55.39,2645
145_IB_extra,145_93,IB,49,768,57.07,2646
145_IB_extra,145_93,IB,50,769,58.2,2647
145_IB_extra,145_93,IB,51,770,59.49,2648
145_IB_extra,145_93,IB,52,771,60.01,2649
145_IB_extra,145_93,IB,53,772,61.28,2650
145_IB_extra,145_93,IB,54,773,62.6,2651
145_IB_extra,145_93,IB,55,774,63.53,2652
145_IB_extra,145_93,IB,56,775,64.85,2653
145_IB_extra,145_93,IB,57,776,66.1,2654
145_IB_extra,145_93,IB,58,777,66.85,2655
145_IB_extra,145_93,IB,59,906,68.8,2656
145_IB_extra,145_93,IB,60,907,69.69,2657
145_IB_extra,145_93,IB,61,908,70.69,2658
145_IB_extra,145_93,IB,62,909,72.49,2659
145_IB_extra,145_93,IB,63,786,74.29,2660
145_IB_extra,145_93,IB,64,792,78.89,2661
145_IB_extra,145_93,IB,66,7586,82.77,2662
145_IB_extra,145_93,IB,67,7587,84.92,2663
145_IB_extra,145_93,IB,68,7588,85.07,2664
145_IB_extra,145_93,IB,69,345,86.25,2665
145_IB_extra,145_93,IB,70,325,91.01,2666
145_IB_extra,145_93,IB,71,1443,93.98,2667
145_IB_extra,145_93,IB,72,1444,94.5,2668
145_IB_extra,145_93,IB,73,1445,96.24,2669
145_IB_extra,145_93,IB,74,4407,97.92,2670
32X_OB_extra,32X_74,OB,1,3640,0,2671
32X_OB_extra,32X_74,OB,2,3574,1.11,2672
32X_OB_extra,32X_74,OB,3,3641,3.11,2673
32X_OB_extra,32X_74,OB,4,3642,3.84,2674
32X_OB_extra,32X_74,OB,5,3643,6.79,2675
32X_OB_extra,32X_74,OB,6,3583,7.85,2676
32X_OB_extra,32X_74,OB,7,3584,8.2,2677
32X_OB_extra,32X_74,OB,8,3585,9.08,2678
32X_OB_extra,32X_74,OB,9,3587,11.26,2679
32X_OB_extra,32X_74,OB,10,3588,11.8,2680
32X_OB_extra,32X_74,OB,11,3589,13.15,2681
32X_OB_extra,32X_74,OB,12,3605,16.56,2682
32X_OB_extra,32X_74,OB,13,3606,17.89,2683
32X_OB_extra,32X_74,OB,14,3607,19.53,2684
32X_OB_extra,32X_74,OB,15,3608,21.27,2685
32X_OB_extra,32X_74,OB,16,3609,22.5,2686
32X_OB_extra,32X_74,OB,17,3598,24.23,2687
32X_OB_extra,32X_74,OB,18,4465,25.28,2688
32X_OB_extra,32X_74,OB,19,944,26.11,2689
32X_OB_extra,32X_74,OB,20,945,26.61,2690
32X_OB_extra,32X_74,OB,21,947,27.57,2691
32X_OB_extra,32X_74,OB,22,948,28,2692
32X_OB_extra,32X_74,OB,23,949,28.49,2693
32X_OB_extra,32X_74,OB,24,928,29.96,2694
32X_OB_extra,32X_74,OB,25,588,34.51,2695
32X_OB_extra,32X_74,OB,26,590,35.89,2696
32X_OB_extra,32X_74,OB,27,1729,43.18,2697
32X_OB_extra,32X_74,OB,28,1731,44.86,2698
32X_OB_extra,32X_74,OB,29,1738,50.07,2699
32X_OB_extra,32X_74,OB,30,614,52.26,2700
32X_OB_extra,32X_74,OB,31,675,59.18,2701
32X_OB_extra,32X_74,OB,32,621,63.86,2702
32X_OB_extra,32X_74,OB,33,6207,69.57,2703
32X_OB_extra,32X_74,OB,34,333,72.03,2704
32X_OB_extra,32X_74,OB,35,403,78.56,2705
32X_OB_extra,32X_74,OB,36,747,81.14,2706
32X_OB_extra,32X_74,OB,37,842,83.24,2707
32X_OB_extra,32X_74,OB,38,846,86.34,2708
32X_OB_extra,32X_74,OB,39,848,88.28,2709
32X_OB_extra,32X_74,OB,40,759,92.96,2710
32X_OB_extra,32X_74,OB,41,760,94.04,2711
32X_OB_extra,32X_74,OB,42,761,94.46,2712
32X_OB_extra,32X_74,OB,43,762,94.88,2713
32X_OB_extra,32X_74,OB,44,763,96.41,2714
32X_OB_extra,32X_74,OB,45,4952,100,2715
33_IB_extra,33_71,IB,1,6048,0,2716
33_IB_extra,33_71,IB,2,5064,0.27,2717
33_IB_extra,33_71,IB,3,7173,1.04,2718
33_IB_extra,33_71,IB,4,3811,1.67,2719
33_IB_extra,33_71,IB,5,3812,2.43,2720
33_IB_extra,33_71,IB,6,3664,2.76,2721
33_IB_extra,33_71,IB,7,3813,4.63,2722
33_IB_extra,33_71,IB,8,3814,5.68,2723
33_IB_extra,33_71,IB,9,7592,8.76,2724
33_IB_extra,33_71,IB,10,3815,8.9,2725
33_IB_extra,33_71,IB,11,3816,9.35,2726
33_IB_extra,33_71,IB,12,3566,10.42,2727
33_IB_extra,33_71,IB,13,3567,11.06,2728
33_IB_extra,33_71,IB,14,7292,12.35,2729
33_IB_extra,33_71,IB,15,3818,13.01,2730
33_IB_extra,33_71,IB,16,3819,14.15,2731
33_IB_extra,33_71,IB,17,3820,14.74,2732
33_IB_extra,33_71,IB,18,3822,15.36,2733
33_IB_extra,33_71,IB,19,3823,16.4,2734
33_IB_extra,33_71,IB,20,3824,17.03,2735
33_IB_extra,33_71,IB,21,3565,17.74,2736
33_IB_extra,33_71,IB,22,3825,18.38,2737
33_IB_extra,33_71,IB,23,3826,18.98,2738
33_IB_extra,33_71,IB,24,3827,19.66,2739
33_IB_extra,33_71,IB,25,3828,20.19,2740
33_IB_extra,33_71,IB,26,3829,20.67,2741
33_IB_extra,33_71,IB,27,3831,21.69,2742
33_IB_extra,33_71,IB,28,3832,22.3,2743
33_IB_extra,33_71,IB,29,3833,23.36,2744
33_IB_extra,33_71,IB,30,3834,24.05,2745
33_IB_extra,33_71,IB,31,3835,24.53,2746
33_IB_extra,33_71,IB,32,3836,25.64,2747
33_IB_extra,33_71,IB,33,3837,26.7,2748
33_IB_extra,33_71,IB,34,3838,27.37,2749
33_IB_extra,33_71,IB,35,3840,27.99,2750
33_IB_extra,33_71,IB,36,3842,29.05,2751
33_IB_extra,33_71,IB,37,3843,29.69,2752
33_IB_extra,33_71,IB,38,3844,30.48,2753
33_IB_extra,33_71,IB,39,3845,30.84,2754
33_IB_extra,33_71,IB,40,3846,31.53,2755
33_IB_extra,33_71,IB,41,3848,32.55,2756
33_IB_extra,33_71,IB,42,3849,32.84,2757
33_IB_extra,33_71,IB,43,3850,33.23,2758
33_IB_extra,33_71,IB,44,3851,33.44,2759
33_IB_extra,33_71,IB,45,3852,33.95,2760
33_IB_extra,33_71,IB,46,3853,34.82,2761
33_IB_extra,33_71,IB,47,3854,35.61,2762
33_IB_extra,33_71,IB,48,3855,37.07,2763
33_IB_extra,33_71,IB,49,3856,38.22,2764
33_IB_extra,33_71,IB,50,3857,38.86,2765
33_IB_extra,33_71,IB,51,3858,39.55,2766
33_IB_extra,33_71,IB,52,3859,39.76,2767
33_IB_extra,33_71,IB,53,3860,40.38,2768
33_IB_extra,33_71,IB,54,3861,40.72,2769
33_IB_extra,33_71,IB,55,3862,41.31,2770
33_IB_extra,33_71,IB,56,3863,42.56,2771
33_IB_extra,33_71,IB,57,3748,48.76,2772
33_IB_extra,33_71,IB,58,6050,50.04,2773
33_IB_extra,33_71,IB,59,3749,52.75,2774
33_IB_extra,33_71,IB,60,3750,54.91,2775
33_IB_extra,33_71,IB,61,3752,56.77,2776
33_IB_extra,33_71,IB,62,3751,57.48,2777
33_IB_extra,33_71,IB,63,3689,58.47,2778
33_IB_extra,33_71,IB,64,7594,59.42,2779
33_IB_extra,33_71,IB,65,3691,60.1,2780
33_IB_extra,33_71,IB,66,3692,61.36,2781
33_IB_extra,33_71,IB,67,3694,62.55,2782
33_IB_extra,33_71,IB,68,3695,62.9,2783
33_IB_extra,33_71,IB,69,3696,63.79,2784
33_IB_extra,33_71,IB,70,3697,64.92,2785
33_IB_extra,33_71,IB,71,3698,65.46,2786
33_IB_extra,33_71,IB,72,3699,65.69,2787
33_IB_extra,33_71,IB,73,3885,68.18,2788
33_IB_extra,33_71,IB,74,1631,69.97,2789
33_IB_extra,33_71,IB,75,1632,70.12,2790
33_IB_extra,33_71,IB,76,5053,70.42,2791
33_IB_extra,33_71,IB,77,1633,70.74,2792
33_IB_extra,33_71,IB,78,1634,71.69,2793
33_IB_extra,33_71,IB,79,1635,71.95,2794
33_IB_extra,33_71,IB,80,1636,72.6,2795
33_IB_extra,33_71,IB,81,1637,73.89,2796
33_IB_extra,33_71,IB,82,1638,75,2797
33_IB_extra,33_71,IB,83,1639,76.12,2798
33_IB_extra,33_71,IB,84,1640,77.38,2799
33_IB_extra,33_71,IB,85,231,78.22,2800
33_IB_extra,33_71,IB,86,1641,79.7,2801
33_IB_extra,33_71,IB,87,1642,80.6,2802
33_IB_extra,33_71,IB,88,213,81.77,2803
33_IB_extra,33_71,IB,89,214,82.71,2804
33_IB_extra,33_71,IB,90,4432,83.35,2805
33_IB_extra,33_71,IB,91,119,84.08,2806
33_IB_extra,33_71,IB,92,44,84.64,2807
33_IB_extra,33_71,IB,93,7603,85.09,2808
33_IB_extra,33_71,IB,94,45,85.5,2809
33_IB_extra,33_71,IB,95,46,86.36,2810
33_IB_extra,33_71,IB,96,47,87.27,2811
33_IB_extra,33_71,IB,97,48,88.08,2812
33_IB_extra,33_71,IB,98,49,89.36,2813
33_IB_extra,33_71,IB,99,51,90.1,2814
33_IB_extra,33_71,IB,100,52,90.76,2815
33_IB_extra,33_71,IB,101,277,95.07,2816
33_IB_extra,33_71,IB,102,292,100,2817
38_IB_extra,38_15,IB,1,4745,0,2818
38_IB_extra,38_15,IB,2,4989,0.88,2819
38_IB_extra,38_15,IB,3,4990,3.38,2820
38_IB_extra,38_15,IB,4,4991,3.9,2821
38_IB_extra,38_15,IB,5,4992,4.46,2822
38_IB_extra,38_15,IB,6,1719,5.39,2823
38_IB_extra,38_15,IB,7,1828,6.87,2824
38_IB_extra,38_15,IB,8,1829,7.55,2825
38_IB_extra,38_15,IB,9,4997,8.6,2826
38_IB_extra,38_15,IB,10,4998,9.27,2827
38_IB_extra,38_15,IB,11,4999,10.38,2828
38_IB_extra,38_15,IB,12,1833,12.5,2829
38_IB_extra,38_15,IB,13,1834,13.37,2830
38_IB_extra,38_15,IB,14,1820,14.11,2831
38_IB_extra,38_15,IB,15,2468,15.37,2832
38_IB_extra,38_15,IB,16,7319,16.55,2833
38_IB_extra,38_15,IB,17,7342,18.63,2834
38_IB_extra,38_15,IB,18,7125,20.27,2835
38_IB_extra,38_15,IB,19,7344,22.21,2836
38_IB_extra,38_15,IB,20,7334,23.95,2837
38_IB_extra,38_15,IB,21,6274,25.61,2838
38_IB_extra,38_15,IB,22,1838,26.32,2839
38_IB_extra,38_15,IB,23,2338,26.94,2840
38_IB_extra,38_15,IB,24,1840,33.01,2841
38_IB_extra,38_15,IB,25,1841,34.19,2842
38_IB_extra,38_15,IB,26,4314,36.33,2843
38_IB_extra,38_15,IB,27,1687,38.45,2844
38_IB_extra,38_15,IB,28,1688,39.67,2845
38_IB_extra,38_15,IB,29,1689,41.45,2846
38_IB_extra,38_15,IB,30,4899,43.16,2847
38_IB_extra,38_15,IB,31,4900,44.12,2848
38_IB_extra,38_15,IB,32,4746,45.78,2849
38_IB_extra,38_15,IB,33,1845,47.88,2850
38_IB_extra,38_15,IB,34,7166,48.79,2851
38_IB_extra,38_15,IB,35,1847,50.12,2852
38_IB_extra,38_15,IB,36,1696,51.24,2853
38_IB_extra,38_15,IB,37,1697,52.07,2854
38_IB_extra,38_15,IB,38,1698,52.79,2855
38_IB_extra,38_15,IB,39,1699,53.27,2856
38_IB_extra,38_15,IB,40,1700,54.17,2857
38_IB_extra,38_15,IB,41,1701,55.11,2858
38_IB_extra,38_15,IB,42,1702,55.69,2859
38_IB_extra,38_15,IB,43,1703,56.47,2860
38_IB_extra,38_15,IB,44,1905,57.38,2861
38_IB_extra,38_15,IB,45,1804,58.89,2862
38_IB_extra,38_15,IB,46,1803,59.66,2863
38_IB_extra,38_15,IB,47,77,60.69,2864
38_IB_extra,38_15,IB,48,78,62.18,2865
38_IB_extra,38_15,IB,49,79,63.21,2866
38_IB_extra,38_15,IB,50,80,64.31,2867
38_IB_extra,38_15,IB,51,82,66.9,2868
38_IB_extra,38_15,IB,52,817,68.38,2869
38_IB_extra,38_15,IB,53,818,68.93,2870
38_IB_extra,38_15,IB,54,819,70.1,2871
38_IB_extra,38_15,IB,55,265,72.85,2872
38_IB_extra,38_15,IB,56,6059,76.35,2873
38_IB_extra,38_15,IB,57,349,83.57,2874
38_IB_extra,38_15,IB,58,404,85.65,2875
38_IB_extra,38_15,IB,59,747,88.16,2876
38_IB_extra,38_15,IB,60,748,89.59,2877
38_IB_extra,38_15,IB,61,749,90.81,2878
38_IB_extra,38_15,IB,62,750,92.05,2879
38_IB_extra,38_15,IB,63,751,92.74,2880
38_IB_extra,38_15,IB,64,752,94.43,2881
38_IB_extra,38_15,IB,65,753,95.82,2882
38_IB_extra,38_15,IB,66,7370,97.05,2883
38_IB_extra,38_15,IB,67,7339,100,2884
65_IB_extra,65_76,IB,1,7270,0,2885
65_IB_extra,65_76,IB,2,7269,1.71,2886
65_IB_extra,65_76,IB,3,7266,4.5,2887
65_IB_extra,65_76,IB,4,7265,5.78,2888
65_IB_extra,65_76,IB,5,7262,7.33,2889
65_IB_extra,65_76,IB,6,7261,9.69,2890
65_IB_extra,65_76,IB,7,7259,10.35,2891
65_IB_extra,65_76,IB,8,7256,11.75,2892
65_IB_extra,65_76,IB,9,7255,15.33,2893
65_IB_extra,65_76,IB,10,7249,17.11,2894
65_IB_extra,65_76,IB,11,7253,18.78,2895
65_IB_extra,65_76,IB,12,7251,20.04,2896
65_IB_extra,65_76,IB,13,4051,21.08,2897
65_IB_extra,65_76,IB,14,4052,22.36,2898
65_IB_extra,65_76,IB,15,4054,22.93,2899
65_IB_extra,65_76,IB,16,4055,23.39,2900
65_IB_extra,65_76,IB,17,4057,23.93,2901
65_IB_extra,65_76,IB,18,4101,24.38,2902
65_IB_extra,65_76,IB,19,4102,24.68,2903
65_IB_extra,65_76,IB,20,4058,24.98,2904
65_IB_extra,65_76,IB,21,4059,25.49,2905
65_IB_extra,65_76,IB,22,4060,25.88,2906
65_IB_extra,65_76,IB,23,4061,26.6,2907
65_IB_extra,65_76,IB,24,4062,26.86,2908
65_IB_extra,65_76,IB,25,4063,27.29,2909
65_IB_extra,65_76,IB,26,4064,27.45,2910
65_IB_extra,65_76,IB,27,4056,27.8,2911
65_IB_extra,65_76,IB,28,4133,28.33,2912
65_IB_extra,65_76,IB,29,4065,28.97,2913
65_IB_extra,65_76,IB,30,4066,29.48,2914
65_IB_extra,65_76,IB,31,4067,29.85,2915
65_IB_extra,65_76,IB,32,4068,30.38,2916
65_IB_extra,65_76,IB,33,4069,31.68,2917
65_IB_extra,65_76,IB,34,4070,32.38,2918
65_IB_extra,65_76,IB,35,4071,33.02,2919
65_IB_extra,65_76,IB,36,4072,33.95,2920
65_IB_extra,65_76,IB,37,4073,34.2,2921
65_IB_extra,65_76,IB,38,2583,34.95,2922
65_IB_extra,65_76,IB,39,2584,35.35,2923
65_IB_extra,65_76,IB,40,2585,36.31,2924
65_IB_extra,65_76,IB,41,2586,36.77,2925
65_IB_extra,65_76,IB,42,2587,37.2,2926
65_IB_extra,65_76,IB,43,2588,37.41,2927
65_IB_extra,65_76,IB,44,2589,38.06,2928
65_IB_extra,65_76,IB,45,2590,39.3,2929
65_IB_extra,65_76,IB,46,2591,39.88,2930
65_IB_extra,65_76,IB,47,2592,40.44,2931
65_IB_extra,65_76,IB,48,2357,41.77,2932
65_IB_extra,65_76,IB,49,2358,42.87,2933
65_IB_extra,65_76,IB,50,2359,43.97,2934
65_IB_extra,65_76,IB,51,2360,44.91,2935
65_IB_extra,65_76,IB,52,4348,46.21,2936
65_IB_extra,65_76,IB,53,4646,48.14,2937
65_IB_extra,65_76,IB,54,4647,48.86,2938
65_IB_extra,65_76,IB,55,2346,49.77,2939
65_IB_extra,65_76,IB,56,4435,50.67,2940
65_IB_extra,65_76,IB,57,2594,53.49,2941
65_IB_extra,65_76,IB,58,2595,54.64,2942
65_IB_extra,65_76,IB,59,2596,55.89,2943
65_IB_extra,65_76,IB,60,2597,57.08,2944
65_IB_extra,65_76,IB,61,2599,59.05,2945
65_IB_extra,65_76,IB,62,2600,60.12,2946
65_IB_extra,65_76,IB,63,1155,61.68,2947
65_IB_extra,65_76,IB,64,1157,62.68,2948
65_IB_extra,65_76,IB,65,1158,63.86,2949
65_IB_extra,65_76,IB,66,1159,64.77,2950
65_IB_extra,65_76,IB,67,1160,65.54,2951
65_IB_extra,65_76,IB,68,1161,65.99,2952
65_IB_extra,65_76,IB,69,1162,66.75,2953
65_IB_extra,65_76,IB,70,1163,67.62,2954
65_IB_extra,65_76,IB,71,1164,69.93,2955
65_IB_extra,65_76,IB,72,1165,71.25,2956
65_IB_extra,65_76,IB,73,1166,72.87,2957
65_IB_extra,65_76,IB,74,1167,73.47,2958
65_IB_extra,65_76,IB,75,1168,74.26,2959
65_IB_extra,65_76,IB,76,1169,74.84,2960
65_IB_extra,65_76,IB,77,1170,75.95,2961
65_IB_extra,65_76,IB,78,1069,77.15,2962
65_IB_extra,65_76,IB,79,1070,77.98,2963
65_IB_extra,65_76,IB,80,1071,79,2964
65_IB_extra,65_76,IB,81,4528,79.57,2965
65_IB_extra,65_76,IB,82,1072,81.03,2966
65_IB_extra,65_76,IB,83,1352,83.5,2967
65_IB_extra,65_76,IB,84,1353,84.31,2968
65_IB_extra,65_76,IB,85,1355,86.87,2969
65_IB_extra,65_76,IB,86,1357,88.35,2970
65_IB_extra,65_76,IB,87,1358,90.29,2971
65_IB_extra,65_76,IB,88,7564,100,2972
61_IB_extra,61_109,IB,1,2934,0,2973
61_IB_extra,61_109,IB,2,2935,1.69,2974
61_IB_extra,61_109,IB,3,2936,2.26,2975
61_IB_extra,61_109,IB,4,2937,2.94,2976
61_IB_extra,61_109,IB,5,2938,3.47,2977
61_IB_extra,61_109,IB,6,7440,4.62,2978
61_IB_extra,61_109,IB,7,2940,6.1,2979
61_IB_extra,61_109,IB,8,2948,7.22,2980
61_IB_extra,61_109,IB,9,2949,7.68,2981
61_IB_extra,61_109,IB,10,2950,8.38,2982
61_IB_extra,61_109,IB,11,2954,11.62,2983
61_IB_extra,61_109,IB,12,7067,12.69,2984
61_IB_extra,61_109,IB,13,2956,15.54,2985
61_IB_extra,61_109,IB,14,2965,16.85,2986
61_IB_extra,61_109,IB,15,2983,18.69,2987
61_IB_extra,61_109,IB,16,2984,19.83,2988
61_IB_extra,61_109,IB,17,7449,20.22,2989
61_IB_extra,61_109,IB,18,2941,21.2,2990
61_IB_extra,61_109,IB,19,2942,22.21,2991
61_IB_extra,61_109,IB,20,2943,23.63,2992
61_IB_extra,61_109,IB,21,2944,24.36,2993
61_IB_extra,61_109,IB,22,2945,24.96,2994
61_IB_extra,61_109,IB,23,2946,26.32,2995
61_IB_extra,61_109,IB,24,2947,27.63,2996
61_IB_extra,61_109,IB,25,1305,29,2997
61_IB_extra,61_109,IB,26,1306,31.01,2998
61_IB_extra,61_109,IB,27,1307,31.76,2999
61_IB_extra,61_109,IB,28,1308,32.18,3000
61_IB_extra,61_109,IB,29,1309,33.19,3001
61_IB_extra,61_109,IB,30,1310,35.12,3002
61_IB_extra,61_109,IB,31,1311,36.73,3003
61_IB_extra,61_109,IB,32,1312,37.6,3004
61_IB_extra,61_109,IB,33,1313,38.34,3005
61_IB_extra,61_109,IB,34,1055,41.47,3006
61_IB_extra,61_109,IB,35,2868,43.09,3007
61_IB_extra,61_109,IB,36,2892,47.44,3008
61_IB_extra,61_109,IB,37,2893,48.92,3009
61_IB_extra,61_109,IB,38,2894,50.45,3010
61_IB_extra,61_109,IB,39,2895,51.25,3011
61_IB_extra,61_109,IB,40,2896,52.42,3012
61_IB_extra,61_109,IB,41,2897,53.19,3013
61_IB_extra,61_109,IB,42,2898,55.58,3014
61_IB_extra,61_109,IB,43,3562,57.45,3015
61_IB_extra,61_109,IB,44,2899,58.67,3016
61_IB_extra,61_109,IB,45,884,61.54,3017
61_IB_extra,61_109,IB,46,885,62.51,3018
61_IB_extra,61_109,IB,47,886,64.06,3019
61_IB_extra,61_109,IB,48,887,65.85,3020
61_IB_extra,61_109,IB,49,2900,68.24,3021
61_IB_extra,61_109,IB,50,2901,69.08,3022
61_IB_extra,61_109,IB,51,2902,69.73,3023
61_IB_extra,61_109,IB,52,2903,72.82,3024
61_IB_extra,61_109,IB,53,1074,78.69,3025
61_IB_extra,61_109,IB,54,6074,82.2,3026
61_IB_extra,61_109,IB,55,5034,87.65,3027
61_IB_extra,61_109,IB,56,793,87.96,3028
61_IB_extra,61_109,IB,58,495,94.5,3029
61_IB_extra,61_109,IB,59,400,96.01,3030
61_IB_extra,61_109,IB,60,303,100,3031
111_IB_extra,111_9,IB,1,3057,0,3032
111_IB_extra,111_9,IB,2,3058,0.62,3033
111_IB_extra,111_9,IB,3,3059,2.03,3034
111_IB_extra,111_9,IB,4,3060,2.81,3035
111_IB_extra,111_9,IB,5,3061,3.61,3036
111_IB_extra,111_9,IB,6,3062,4.93,3037
111_IB_extra,111_9,IB,7,3063,6.72,3038
111_IB_extra,111_9,IB,8,3064,7.62,3039
111_IB_extra,111_9,IB,9,3065,8.98,3040
111_IB_extra,111_9,IB,10,3066,11.29,3041
111_IB_extra,111_9,IB,11,3067,12.24,3042
111_IB_extra,111_9,IB,12,3068,14.42,3043
111_IB_extra,111_9,IB,13,3069,15.53,3044
111_IB_extra,111_9,IB,14,3070,17.77,3045
111_IB_extra,111_9,IB,15,4983,22.06,3046
111_IB_extra,111_9,IB,16,7648,26.03,3047
111_IB_extra,111_9,IB,17,2042,32.04,3048
111_IB_extra,111_9,IB,18,2043,32.58,3049
111_IB_extra,111_9,IB,19,2044,33.25,3050
111_IB_extra,111_9,IB,20,2045,34.61,3051
111_IB_extra,111_9,IB,21,2046,36.51,3052
111_IB_extra,111_9,IB,22,7553,40.61,3053
111_IB_extra,111_9,IB,23,6082,42.16,3054
111_IB_extra,111_9,IB,24,3205,44.19,3055
111_IB_extra,111_9,IB,25,3206,45.18,3056
111_IB_extra,111_9,IB,26,3207,46.45,3057
111_IB_extra,111_9,IB,27,3208,47.42,3058
111_IB_extra,111_9,IB,28,3209,48.36,3059
111_IB_extra,111_9,IB,29,3210,49.03,3060
111_IB_extra,111_9,IB,30,4981,50.12,3061
111_IB_extra,111_9,IB,31,3211,50.95,3062
111_IB_extra,111_9,IB,32,3212,53.75,3063
111_IB_extra,111_9,IB,33,3213,55.17,3064
111_IB_extra,111_9,IB,34,3214,58.69,3065
111_IB_extra,111_9,IB,35,3215,59.83,3066
111_IB_extra,111_9,IB,36,3216,60.86,3067
111_IB_extra,111_9,IB,37,3217,61.63,3068
111_IB_extra,111_9,IB,38,3218,62.98,3069
111_IB_extra,111_9,IB,39,3219,65.85,3070
111_IB_extra,111_9,IB,40,3220,68.27,3071
111_IB_extra,111_9,IB,41,3221,69.62,3072
111_IB_extra,111_9,IB,42,3222,72.42,3073
111_IB_extra,111_9,IB,43,3223,75.4,3074
111_IB_extra,111_9,IB,44,3134,79.45,3075
111_IB_extra,111_9,IB,45,3143,81.39,3076
111_IB_extra,111_9,IB,46,3144,83.72,3077
111_IB_extra,111_9,IB,47,5046,87.22,3078
111_IB_extra,111_9,IB,48,7639,100,3079
45A_IB_extra,45A_69,IB,1,4533,0,3080
45A_IB_extra,45A_69,IB,2,4844,1.07,3081
45A_IB_extra,45A_69,IB,3,4177,7.02,3082
45A_IB_extra,45A_69,IB,4,4178,7.93,3083
45A_IB_extra,45A_69,IB,5,4142,10.72,3084
45A_IB_extra,45A_69,IB,6,4143,12.64,3085
45A_IB_extra,45A_69,IB,7,4144,13.93,3086
45A_IB_extra,45A_69,IB,8,5088,15.21,3087
45A_IB_extra,45A_69,IB,9,5089,16,3088
45A_IB_extra,45A_69,IB,10,4176,17.28,3089
45A_IB_extra,45A_69,IB,11,4149,19.02,3090
45A_IB_extra,45A_69,IB,12,3045,20.77,3091
45A_IB_extra,45A_69,IB,13,4150,22.21,3092
45A_IB_extra,45A_69,IB,14,4151,24.23,3093
45A_IB_extra,45A_69,IB,15,2997,25.52,3094
45A_IB_extra,45A_69,IB,16,4156,29.01,3095
45A_IB_extra,45A_69,IB,17,4169,30.14,3096
45A_IB_extra,45A_69,IB,18,4170,32.46,3097
45A_IB_extra,45A_69,IB,19,4153,35.59,3098
45A_IB_extra,45A_69,IB,20,4154,36.93,3099
45A_IB_extra,45A_69,IB,21,4416,38.45,3100
45A_IB_extra,45A_69,IB,22,4201,40.11,3101
45A_IB_extra,45A_69,IB,23,4202,41.67,3102
45A_IB_extra,45A_69,IB,24,4203,42.41,3103
45A_IB_extra,45A_69,IB,25,5090,42.76,3104
45A_IB_extra,45A_69,IB,26,4204,43.19,3105
45A_IB_extra,45A_69,IB,27,4205,43.47,3106
45A_IB_extra,45A_69,IB,28,4206,44.36,3107
45A_IB_extra,45A_69,IB,29,3140,45.35,3108
45A_IB_extra,45A_69,IB,30,3545,47.28,3109
45A_IB_extra,45A_69,IB,31,3546,49.92,3110
45A_IB_extra,45A_69,IB,32,3551,50.86,3111
45A_IB_extra,45A_69,IB,33,3547,53.02,3112
45A_IB_extra,45A_69,IB,34,3548,54.38,3113
45A_IB_extra,45A_69,IB,35,3552,59.42,3114
45A_IB_extra,45A_69,IB,36,3553,60.21,3115
45A_IB_extra,45A_69,IB,37,3554,61.91,3116
45A_IB_extra,45A_69,IB,38,3555,62.78,3117
45A_IB_extra,45A_69,IB,39,3556,64.02,3118
45A_IB_extra,45A_69,IB,40,3557,64.51,3119
45A_IB_extra,45A_69,IB,41,3560,66.41,3120
45A_IB_extra,45A_69,IB,42,7323,68.26,3121
45A_IB_extra,45A_69,IB,43,3561,69.37,3122
45A_IB_extra,45A_69,IB,44,3225,71.47,3123
45A_IB_extra,45A_69,IB,45,3226,73.36,3124
45A_IB_extra,45A_69,IB,46,3227,74.04,3125
45A_IB_extra,45A_69,IB,47,3228,75.13,3126
45A_IB_extra,45A_69,IB,48,3229,76.05,3127
45A_IB_extra,45A_69,IB,49,7472,76.95,3128
45A_IB_extra,45A_69,IB,50,3230,77.81,3129
45A_IB_extra,45A_69,IB,51,3231,79.07,3130
45A_IB_extra,45A_69,IB,52,3246,80.13,3131
45A_IB_extra,45A_69,IB,53,3247,80.69,3132
45A_IB_extra,45A_69,IB,54,7056,81,3133
45A_IB_extra,45A_69,IB,55,3248,82.11,3134
45A_IB_extra,45A_69,IB,56,3343,83.03,3135
45A_IB_extra,45A_69,IB,57,3236,84.33,3136
45A_IB_extra,45A_69,IB,58,3237,85.61,3137
45A_IB_extra,45A_69,IB,59,3238,87.72,3138
45A_IB_extra,45A_69,IB,60,3239,88.15,3139
